ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female
22209,ZCTA5 22209,8185,2495,721,1774,2169,577,180,105,146,39,1712,398,372,13,0,0,310,632,1553,0,5690,2704,2030,674,2986,2209,777,110824,165074,148523,195921,186083,152859,-,13725,394,349,343,119,1674,2659,2032,1113,766,588,785,478,585,476,505,508,200,151,692,119,1205,1674,8363,12608,12520,12459,2425,2200,1840,859,32.9,100.8,28.5,17.2,11.3,6890,33.2,6835,32.3
44721,ZCTA5 44721,5184,3931,1408,2523,3282,1122,529,223,120,63,1980,767,611,532,32,9,716,1036,1615,564,1253,809,760,49,444,307,137,95199,101806,102887,100401,108125,118807,62447,13722,953,899,737,809,772,852,781,803,699,843,741,830,1047,989,729,650,374,214,1636,524,3113,1057,4716,11070,10609,10176,4003,3724,2956,1238,42,95.8,79.3,38.6,40.7,6715,39,7007,46.2
70739,ZCTA5 70739,4962,3914,2019,1895,3392,1588,406,351,116,80,1595,742,1129,364,84,0,527,1126,1856,405,1048,664,628,36,384,174,210,105969,125139,139188,112069,147153,151093,33993,13714,786,1008,1251,1102,454,491,713,823,1300,552,870,910,1434,866,469,360,138,187,2259,638,3683,918,4883,10418,10031,9497,3454,3032,2020,685,40.4,113.9,71.2,25.2,46,7303,38.1,6411,41.9
76550,ZCTA5 76550,5137,3639,1493,2146,3016,1242,445,202,178,49,1604,1058,511,331,69,66,667,1221,1390,361,1498,910,731,179,588,447,141,73697,93301,99002,82217,99516,115000,29234,13699,915,637,943,953,710,587,698,954,840,895,843,834,866,966,837,527,255,439,1580,604,3099,1059,4742,10960,10600,10167,3890,3498,3024,1221,42.8,93.2,80.8,39.9,40.9,6608,43.1,7091,42.7
08107,ZCTA5 08107,5748,3148,1202,1946,1854,710,1014,329,280,163,1398,763,641,193,86,67,384,1013,1191,560,2600,1341,981,360,1259,1044,215,70262,100843,101226,100278,141324,168333,63261,13699,751,1028,697,779,1027,1056,940,912,1017,713,993,990,976,761,460,255,190,154,1725,586,3062,1220,5731,10930,10637,10250,2796,2359,1820,599,38.6,88.7,55.4,20.6,34.7,6441,37.2,7258,39.1
55435,ZCTA5 55435,7529,3068,996,2072,2484,791,325,125,259,80,1838,603,493,84,45,5,515,932,1341,280,4461,3068,2880,188,1393,1254,139,75829,126579,168667,117692,137456,186750,64455,13698,657,417,442,549,628,1398,758,769,825,507,536,954,867,959,925,706,554,1247,859,360,1876,817,4927,12114,11822,11524,5258,4899,4391,2507,49.2,79.3,84.3,59.1,25.2,6059,42.4,7639,56.1
25428,ZCTA5 25428,5156,3131,1241,1890,2257,855,564,266,310,120,1399,799,540,201,41,151,331,948,1506,346,2025,912,453,459,1113,879,234,80329,89474,87997,92432,103224,119013,56932,13690,889,1001,1073,636,1015,1273,1061,781,722,754,1064,1062,981,606,306,312,100,54,2074,472,3435,1179,5488,10509,10255,10026,2359,1905,1378,466,33.8,108.5,54.2,15.5,38.7,7123,32.3,6567,36.4
95360,ZCTA5 95360,4132,3593,1637,1956,2579,1113,802,399,212,125,1051,1021,915,431,139,36,357,1277,1116,843,539,242,242,0,297,200,97,74006,73810,72309,77649,97440,104591,30284,13690,951,871,797,1539,744,1022,730,976,942,936,597,877,1263,613,375,143,165,149,1668,643,3262,1640,5953,10760,10428,9384,2708,2272,1445,457,35.4,82.7,52.4,16.1,36.3,6198,35.1,7492,35.6
44667,ZCTA5 44667,5057,3439,1204,2235,2801,989,389,151,249,64,1735,478,505,426,136,159,417,1076,1424,522,1618,796,669,127,822,617,205,72402,86221,86481,86099,92133,102396,46875,13688,876,1059,1024,1041,918,937,628,785,1047,729,757,743,888,699,549,392,292,324,2083,686,3645,1273,5356,10424,10043,9497,3144,2751,2256,1008,36.7,105.6,75.8,29,46.8,7032,34,6656,40.1
15243,ZCTA5 15243,5804,3893,1542,2351,3317,1213,423,243,153,86,2093,683,913,191,5,8,629,1066,1914,284,1911,1303,1245,58,608,512,96,111426,136186,138156,130493,140659,148506,60875,13682,502,804,835,699,289,306,668,940,822,653,790,1156,1012,1008,1053,751,632,762,1639,454,2595,534,3724,11415,11087,10792,5218,4886,4206,2145,52.2,89.2,98.8,61.1,37.7,6451,46.9,7231,55.6
18444,ZCTA5 18444,5358,3819,1390,2429,3095,1017,530,263,194,110,1847,800,815,201,98,58,605,1053,1669,492,1539,776,664,112,763,683,80,84919,99561,119583,93342,108470,142250,56000,13681,523,836,909,889,521,513,784,783,832,864,1104,1103,1122,976,869,453,215,385,1745,672,2940,738,4322,11214,10741,10493,4020,3426,2898,1053,46.7,99,74.4,37,37.5,6806,44.8,6875,47.9
33868,ZCTA5 33868,4213,3281,1229,2052,2526,789,511,283,244,157,1672,584,503,398,35,89,654,1228,1105,294,932,463,330,133,469,296,173,74048,77765,67852,90263,86830,83079,46029,13676,797,822,888,610,793,596,1005,1122,1173,767,842,1029,932,669,707,420,254,250,1710,438,2945,965,5299,11035,10731,10460,3232,2864,2300,924,40.7,123.6,62.2,27.3,34.9,7560,41,6116,40.1
33037,ZCTA5 33037,5806,3544,950,2594,2875,696,474,196,195,58,2215,745,375,182,0,27,1204,979,1088,273,2262,986,686,300,1276,894,382,80911,85481,81623,91935,99583,101333,41915,13674,262,323,826,534,617,742,395,778,889,867,837,820,1426,1439,800,724,865,530,1149,343,1754,808,3955,12190,11920,11678,5784,5278,4358,2119,54.2,102.4,80.8,57.6,23.2,6918,53.8,6756,54.5
68512,ZCTA5 68512,5858,3713,1558,2155,3142,1248,382,205,189,105,2027,726,660,204,79,17,514,950,1855,394,2145,1034,837,197,1111,766,345,101828,124877,128409,116734,133452,156000,61000,13668,700,764,939,718,1090,996,854,977,774,1107,828,737,811,787,942,329,197,118,1703,477,2880,1331,5409,11043,10788,10320,3184,2749,2373,644,38.8,100.5,62.4,28.2,34.2,6852,37.6,6816,39.8
20882,ZCTA5 20882,4602,3907,1458,2449,3468,1297,245,55,194,106,1552,1132,577,315,132,199,330,1013,1665,899,695,476,337,139,219,198,21,186964,196518,218750,181350,207159,235625,152083,13661,440,765,860,986,810,492,567,828,786,898,1109,1242,1347,1101,561,352,190,327,1625,747,2812,1049,4469,11354,10849,10379,3878,3406,2531,869,46.3,110.9,64.2,30.4,33.8,7182,41.9,6479,50.5
22308,ZCTA5 22308,4769,3734,1797,1937,3480,1685,237,112,17,0,1502,748,1062,400,0,22,487,874,1920,453,1035,582,556,26,453,315,138,204177,227000,246016,218672,240481,"250,000+",154077,13660,827,1008,1220,915,531,261,445,750,1153,1096,1089,901,790,967,736,495,231,245,2228,612,3667,834,4055,10425,9993,9542,3464,3103,2674,971,43.8,100,86.6,36.5,50.1,6830,44.3,6830,42.9
91377,ZCTA5 91377,5006,3821,1835,1986,3267,1623,455,174,99,38,1574,908,980,347,12,0,454,1079,1946,342,1185,780,704,76,405,290,115,160484,178229,189760,161961,180383,189311,193363,13656,825,570,1194,1210,663,587,519,979,1016,865,1062,1252,856,789,680,204,182,203,1764,954,3543,919,4974,10720,10113,9607,2914,2588,2058,589,41.4,95.4,69.5,25.5,44,6666,39.5,6990,42.7
27522,ZCTA5 27522,5410,3800,1615,2185,2598,1025,862,417,340,173,2124,916,458,249,26,27,465,1019,1972,344,1610,950,843,107,660,482,178,74722,88143,95659,85262,103224,121268,61792,13654,814,711,1064,843,833,398,1052,781,1000,1025,1060,1295,751,714,541,361,204,207,1775,698,3287,978,4907,10887,10367,10101,2778,2396,2027,772,41.5,83,63.7,24.3,39.4,6191,40.7,7463,41.9
76084,ZCTA5 76084,3827,3067,1664,1403,2436,1211,510,393,121,60,1021,712,754,344,154,82,427,828,1303,509,760,305,258,47,455,404,51,100174,98281,105943,78477,106733,118250,41273,13645,1221,1159,755,962,899,962,1330,1091,944,710,770,605,868,462,298,268,299,42,1914,579,3714,1282,6188,10430,9931,9352,2237,2004,1369,609,33.3,120.2,59.4,16,43.4,7447,32.3,6198,35
06903,ZCTA5 06903,4836,4021,1286,2735,3714,1165,200,75,107,46,1840,1060,624,434,55,8,478,1018,1967,558,815,553,414,139,262,173,89,203438,230524,"250,000+",206705,236944,"250,000+",133906,13630,449,803,642,766,920,465,443,634,676,888,1338,1348,1320,1246,593,428,219,452,1445,449,2343,1237,3904,11554,11287,10806,4258,3722,2938,1099,50.8,102,63.3,35.2,28.1,6881,50.6,6749,51.1
77651,ZCTA5 77651,5188,3398,1494,1904,2854,1082,295,188,249,224,1631,753,508,423,32,51,724,1066,1408,200,1790,822,587,235,968,576,392,84335,101167,118605,97683,118682,142750,65331,13627,1074,1027,924,650,570,775,934,895,1434,530,623,674,1141,763,606,449,274,284,1951,557,3582,663,5258,10374,10045,9864,3517,3248,2376,1007,39.6,89.2,77.7,31,46.7,6423,41.1,7204,38.5
27958,ZCTA5 27958,4701,3994,1871,2123,3337,1415,417,334,240,122,1828,937,806,279,107,37,441,1001,2014,538,707,472,416,56,235,138,97,109634,117585,118295,112446,123942,135679,71280,13625,887,942,1109,995,600,538,916,1350,915,853,959,855,1032,907,326,206,180,55,2051,623,3561,972,5314,10451,10064,9607,2706,2106,1674,441,37.8,93.4,62.4,20,42.4,6579,38,7046,37.7
12839,ZCTA5 12839,5779,3166,1274,1892,2050,685,501,230,615,359,1743,729,419,236,14,25,318,1209,1252,387,2613,1486,1249,237,1127,653,474,70006,84355,71682,91007,90000,88250,82279,13618,578,773,852,630,671,1078,889,983,957,686,936,922,1082,998,589,344,278,372,1625,405,2608,896,5208,11274,11010,10664,3663,3097,2581,994,42,108.3,61.6,30.6,30.9,7080,37.5,6538,46.4
67209,ZCTA5 67209,5199,3525,1637,1888,3029,1258,245,200,251,179,1723,785,501,281,104,131,636,832,1624,433,1674,805,683,122,869,692,177,86103,102194,93656,113279,113873,105000,46544,13613,1033,772,1032,683,675,704,1165,1106,879,767,598,935,828,761,654,410,243,368,1804,477,3314,881,5212,10656,10299,10062,3264,2846,2436,1021,38.3,111,73.1,31,42.1,7162,37.5,6451,38.9
10924,ZCTA5 10924,4671,3276,1278,1998,2781,1098,275,89,220,91,1244,841,701,283,183,24,469,868,1391,548,1395,905,810,95,490,418,72,114567,136429,168929,116406,155972,198833,109375,13612,634,766,854,705,999,428,928,873,509,1201,862,1079,843,1047,609,557,269,449,1620,494,2748,1210,4442,11177,10864,10517,3774,3412,2931,1275,45.8,99.6,71.6,36.9,34.6,6794,44.8,6818,47.1
49348,ZCTA5 49348,5086,3815,1573,2242,2708,812,681,477,426,284,2045,736,507,294,144,89,555,1399,1445,416,1271,568,323,245,703,557,146,79267,86745,80292,88827,97955,111726,42310,13607,783,1121,938,816,844,493,1315,853,650,983,888,713,809,969,720,309,268,135,2059,491,3333,1169,4971,10657,10274,9712,3210,2823,2401,712,38.1,101.6,72.8,30.5,42.3,6857,39,6750,36.5
53074,ZCTA5 53074,5752,3640,1435,2205,2852,1066,548,204,240,165,1854,866,517,284,87,32,509,1048,1746,337,2112,1035,948,87,1077,988,89,78944,99005,92113,107868,117946,116860,35893,13589,758,1030,823,586,602,685,1124,1115,808,721,915,861,1055,892,545,504,251,314,1853,343,2954,845,4920,10830,10635,10206,3561,3223,2506,1069,40.5,98.8,67.2,30.8,36.3,6753,40.2,6836,40.8
14425,ZCTA5 14425,5186,3580,1779,1801,2611,1078,770,515,199,186,1544,873,793,277,52,41,473,1250,1423,434,1606,922,557,365,684,461,223,92010,100132,97250,109227,116884,127083,58162,13582,789,962,1072,822,658,797,1111,1068,998,857,741,890,873,687,634,282,192,149,2034,613,3436,867,5454,10568,10146,9757,2817,2559,1944,623,38,96.1,65.6,23.7,41.9,6657,36.8,6925,39.1
19934,ZCTA5 19934,5050,3853,1064,2789,2869,853,574,147,410,64,2165,651,528,192,205,112,757,960,1665,471,1197,711,667,44,486,411,75,79100,87650,89219,85125,92040,107321,79412,13579,839,932,598,809,740,1241,1171,680,839,532,599,889,857,1100,837,454,313,149,1530,499,2868,1050,5480,11066,10711,10194,3710,3245,2853,916,38.7,100,72.8,36.3,36.5,6790,38.2,6789,39.8
45152,ZCTA5 45152,4509,3700,1502,2198,3141,1183,384,202,175,117,1540,709,966,355,51,79,458,1002,1597,643,809,350,266,84,459,331,128,120340,122374,124899,120984,128984,148657,80000,13577,808,1010,837,844,1158,884,578,731,900,703,975,770,1374,644,612,495,154,100,1847,528,3183,1474,5095,10795,10394,9839,3379,2579,2005,749,39.5,91.2,61.8,23.9,37.9,6477,41.4,7100,37.2
35750,ZCTA5 35750,5248,3968,1381,2587,2949,954,742,306,277,121,2121,901,501,364,58,23,391,1606,1594,377,1280,711,579,132,569,485,84,78622,84562,90496,82429,91525,100156,54231,13563,1138,852,761,632,663,783,774,1003,1024,783,711,1109,1304,635,759,176,319,137,1613,304,3055,991,4879,10739,10508,10020,3330,2622,2026,632,40.7,91.9,59.9,23.9,36,6495,40.8,7068,40.6
06812,ZCTA5 06812,4500,3557,1568,1989,3003,1175,321,196,233,197,1459,603,1090,307,45,53,472,896,1513,676,943,446,407,39,497,309,188,143864,148210,162917,140703,159295,181375,100625,13558,942,915,990,1005,1179,461,489,517,920,881,1070,809,1090,729,650,442,330,139,1905,660,3507,1524,4571,10559,10051,9514,3380,2895,2290,911,41.4,101.2,74.7,29.5,45.2,6818,41,6740,41.8
21047,ZCTA5 21047,4852,3955,1416,2539,3548,1282,287,29,120,105,1581,1052,845,373,97,7,701,835,1603,816,897,410,410,0,487,305,182,154524,161319,190082,147321,171250,192049,98477,13540,617,769,929,869,830,326,318,851,967,974,824,1269,1091,849,1030,577,330,120,1698,616,2931,1083,4161,11036,10609,10208,3997,3406,2906,1027,47.2,93.2,75.8,37.7,38.1,6531,47.2,7009,47.3
55445,ZCTA5 55445,4730,3238,1486,1752,2113,1101,651,286,474,99,1201,696,652,407,212,70,253,777,1528,680,1492,931,910,21,561,539,22,103227,124000,122105,136154,142066,140284,98770,13538,952,831,1387,887,842,879,789,1535,735,830,912,682,540,629,596,220,133,159,2218,641,3811,1088,5667,10229,9727,9376,2277,2122,1737,512,35.5,102.6,69.4,21.7,47.7,6857,34.4,6681,36.4
21620,ZCTA5 21620,5674,3335,1157,2178,2419,676,826,477,90,4,1963,635,393,302,42,0,672,1079,1309,275,2339,1266,1053,213,1073,876,197,76094,113201,82054,118364,137708,143047,31591,13533,697,595,543,1325,1212,633,608,700,729,476,942,829,745,959,852,634,584,470,1138,493,2328,2044,5207,11587,11205,10060,4244,4029,3499,1688,42.9,95.5,75.6,45.4,30.2,6611,39.7,6922,44.9
95320,ZCTA5 95320,4647,3527,1679,1848,2955,1272,260,142,312,265,1544,729,762,268,61,163,707,1264,1180,376,1120,787,721,66,333,243,90,86612,104931,107596,99922,109572,111912,66750,13511,1227,708,1580,770,318,610,1295,837,616,777,519,829,1058,623,630,640,146,328,2288,466,3981,622,4446,9723,9530,9145,3425,3024,2367,1114,36.2,86.4,88.6,33,55.6,6263,35.2,7248,36.8
35504,ZCTA5 35504,5142,3675,1486,2189,2929,1099,561,315,185,72,1999,693,571,242,84,86,978,970,1409,318,1467,810,804,6,657,565,92,71521,92539,110990,80867,98092,123036,36328,13505,945,1000,1011,760,554,1012,550,777,714,591,594,912,1143,1146,734,442,334,286,2011,596,3552,718,4367,10354,9953,9623,4085,3558,2942,1062,40.6,101.1,92.6,42,50.7,6790,39.3,6715,42.8
07043,ZCTA5 07043,4179,3531,1914,1617,3210,1723,256,160,65,31,1096,964,1083,325,63,0,224,840,1885,582,648,322,279,43,326,255,71,"250,000+","250,000+","250,000+","250,000+","250,000+","250,000+",150833,13502,877,1132,1086,1443,551,370,387,756,902,1046,1100,947,1158,516,688,303,152,88,2218,804,3899,1190,4409,10088,9603,8831,2905,2374,1747,543,40.8,106.9,71.9,22.2,49.6,6977,37.9,6525,42.9
95130,ZCTA5 95130,4745,3448,1694,1754,2697,1428,486,164,265,102,1153,835,1068,300,62,30,286,1146,1647,369,1297,531,434,97,766,593,173,155787,203031,"250,000+",177885,228794,"250,000+",92500,13491,711,1110,962,680,509,725,926,1143,1072,1025,813,745,1142,672,392,401,256,207,2072,538,3321,651,5055,10485,10170,9960,3070,2634,1928,864,39.8,96.6,63.7,23.4,40.3,6629,41.1,6862,37.9
59047,ZCTA5 59047,6127,3435,1309,2126,2810,872,339,204,286,233,1971,765,395,209,45,50,560,1092,1491,292,2692,1327,1094,233,1365,1021,344,70176,96206,85575,101139,105514,106941,34760,13491,754,693,708,648,572,758,974,671,1190,751,841,979,1106,944,835,439,294,334,1401,416,2571,804,4813,11208,10920,10631,3952,3443,2846,1067,44.1,101.4,67.1,35.2,31.8,6794,43.4,6697,44.7
55301,ZCTA5 55301,4581,3439,1793,1646,3005,1550,380,243,54,0,1238,759,714,339,190,199,228,741,1683,787,1142,553,361,192,589,505,84,131157,141048,156628,133841,154213,165806,-,13485,787,1518,912,872,840,948,1124,1022,1264,1037,871,418,852,321,211,259,110,119,2430,705,3922,1007,6070,9939,9563,9327,1872,1698,1020,488,33.7,99.5,57.8,11.9,45.9,6725,36.1,6760,32.7
23851,ZCTA5 23851,5398,3821,1276,2545,2403,802,1132,405,286,69,2066,773,456,253,181,92,732,1203,1409,477,1577,1040,966,74,537,384,153,73333,84604,80250,84914,105503,125076,52569,13481,747,820,887,1099,532,746,765,757,815,742,1025,856,1049,1039,748,464,220,170,1707,818,3272,813,4714,10688,10209,9890,3690,3174,2641,854,42.6,90.5,78.1,34.9,43.2,6405,39.2,7076,44.4
60442,ZCTA5 60442,4521,3529,1875,1654,3116,1644,305,190,108,41,1143,852,929,511,84,10,365,695,1722,747,992,374,370,4,618,482,136,128307,130144,146131,128396,146833,156159,75492,13467,996,1105,923,1158,666,1101,1064,859,903,1026,669,962,703,610,199,248,162,113,2028,682,3706,1142,5751,10266,9761,9248,2035,1786,1332,523,33.1,103.9,59.8,15.8,44,6861,32.4,6606,36.3
46184,ZCTA5 46184,5013,3540,1483,2057,2962,1140,422,276,156,67,1663,771,526,289,162,129,398,1136,1471,535,1473,473,408,65,1000,650,350,90250,96746,93242,103750,99180,98294,60865,13464,753,889,1005,769,563,1329,1013,782,998,644,701,1345,825,527,547,435,130,209,1894,577,3224,755,5454,10616,10240,9808,2673,2438,1848,774,38,107.1,60.4,22,38.4,6962,36.4,6502,38.3
89143,ZCTA5 89143,4264,3227,1529,1698,2280,1100,629,278,318,151,1395,565,565,333,190,179,331,985,1530,381,1037,488,411,77,549,459,90,101230,109097,115234,107917,118922,120211,93109,13456,1176,908,1148,994,731,1114,1004,757,900,881,915,1069,545,407,361,151,90,305,2056,742,3974,983,5500,9920,9482,9074,1859,1576,1314,546,33.6,79.5,64.7,16.1,48.7,5958,34,7498,33.4
29601,ZCTA5 29601,7196,2642,681,1961,1873,364,645,248,124,69,1798,562,181,83,18,0,460,1029,1016,137,4554,2362,1893,469,2192,1880,312,73321,138516,76607,145417,169183,175625,54526,13452,339,469,352,389,1095,1905,1227,975,830,732,907,955,986,644,922,346,230,149,821,181,1341,1303,6421,12218,12111,11883,3277,2795,2291,725,39.9,115.3,37,23.3,13.7,7203,39.5,6249,41.4
68133,ZCTA5 68133,5108,3548,1686,1862,3204,1467,208,129,136,90,1558,672,816,294,194,14,442,677,1877,552,1560,930,851,79,630,366,264,130978,152222,148262,160547,157872,153450,46163,13411,755,681,1052,1120,610,948,788,783,1006,1077,892,783,863,566,529,454,194,310,1733,779,3267,951,5255,10751,10144,9720,2916,2602,2053,958,39.8,97.5,65.8,25.4,40.4,6620,38.1,6791,42.7
66219,ZCTA5 66219,6675,3442,1263,2179,2683,837,470,242,289,184,2093,696,385,128,134,6,358,819,1935,330,3233,1689,1483,206,1544,1239,305,91144,130577,117173,136660,142266,141875,65758,13410,866,698,684,471,1244,1398,1599,1163,513,537,787,953,914,622,609,155,118,79,1382,251,2499,1464,6388,11089,10911,10632,2497,2161,1583,352,33.9,85.7,43.8,17,26.8,6189,34.5,7221,33.1
28460,ZCTA5 28460,5642,3943,1446,2497,3456,1248,296,131,191,67,2404,719,557,184,65,14,357,1365,2091,130,1699,698,563,135,1001,728,273,86180,102752,103438,102672,107008,111250,-,13405,1227,958,439,291,984,2433,1338,706,647,335,790,841,865,435,337,308,364,107,1397,193,2817,1082,6399,10763,10588,10439,2416,2109,1551,779,30.9,111.4,48.3,17.2,31.2,7065,30.7,6340,31.4
25425,ZCTA5 25425,5479,3522,1362,2160,2870,1016,405,197,247,149,1791,785,645,193,71,37,561,1084,1547,330,1957,936,667,269,1021,822,199,90059,116211,112188,122647,128828,119674,41544,13404,700,670,889,837,618,708,640,796,1084,838,912,1196,982,990,711,370,260,203,1559,553,2812,902,4683,10872,10592,10166,3516,3095,2534,833,43,109.6,66.3,31.4,34.9,7008,42,6396,46
27863,ZCTA5 27863,4764,3888,1554,2334,2873,1012,719,401,296,141,1664,992,678,278,249,27,485,1357,1571,475,876,395,297,98,481,325,156,78063,81156,90100,80549,98493,129912,29331,13401,793,1064,935,852,964,869,815,1200,700,809,682,999,958,552,627,325,140,117,1999,520,3312,1296,5400,10440,10089,9605,2719,2295,1761,582,36.1,90.3,60.9,21.1,39.8,6359,36.8,7042,35.5
72212,ZCTA5 72212,5344,3645,1727,1918,2898,1276,626,386,121,65,1734,889,591,281,144,6,403,1140,1939,163,1699,937,702,235,762,719,43,116310,150156,161063,146896,171957,197602,107083,13400,1146,946,985,693,849,478,660,1058,786,891,700,674,550,1050,637,531,237,529,1931,411,3488,1131,4524,10143,9912,9626,3534,3403,2984,1297,39.2,92.4,93.4,43.1,50.3,6436,38.3,6964,40.4
30650,ZCTA5 30650,5148,3728,1578,2150,2976,1249,622,300,130,29,1871,658,552,295,296,56,610,1134,1707,277,1420,908,792,116,512,395,117,80357,96877,120146,83100,109965,120619,55385,13398,722,828,869,847,577,1000,628,1027,709,825,750,927,902,625,967,556,310,329,1697,639,3058,785,4788,10869,10340,10071,3689,3217,2787,1195,41,93.4,77.4,36.9,40.5,6472,38.5,6926,44.6
10570,ZCTA5 10570,4285,3272,1648,1624,2817,1443,238,167,217,38,1078,886,837,362,46,63,240,831,1432,769,1013,726,686,40,287,215,72,188262,239955,239866,240417,244975,"250,000+",122059,13391,650,861,960,1434,1067,547,525,769,672,1016,1143,996,723,675,576,322,275,180,1821,703,3174,1798,5014,10615,10217,9156,2751,2549,2028,777,39.3,96.1,63.5,24.8,38.8,6563,37.8,6828,40.6
82520,ZCTA5 82520,5002,3091,1120,1971,2406,877,392,150,293,93,1613,569,361,317,114,117,601,676,1492,322,1911,944,774,170,967,791,176,75000,94452,93750,97083,107155,109836,47857,13385,841,1114,847,972,488,640,910,1098,817,605,608,661,928,1094,605,642,276,239,1961,643,3445,817,4925,10310,9940,9514,3784,3506,2856,1157,39,97.8,88.9,40.3,48.6,6619,38.7,6766,39.5
11953,ZCTA5 11953,5410,3234,1189,2045,2187,850,834,305,213,34,1503,895,539,226,40,31,494,928,1472,340,2176,1086,907,179,1090,781,309,92049,107112,117188,99708,127409,164728,75500,13383,580,818,823,655,609,704,892,1039,781,643,1123,948,917,864,768,608,231,380,1641,414,2635,850,4680,11019,10748,10381,3768,3303,2851,1219,43.8,92,69.5,36.1,33.4,6412,41.4,6971,46
74033,ZCTA5 74033,4761,3625,1661,1964,2544,1222,882,333,199,106,1579,746,906,180,154,60,321,925,1898,481,1136,529,437,92,607,444,163,77306,81670,83603,81092,107610,109219,52857,13371,1097,1010,875,787,1091,976,1062,1165,961,757,777,842,625,541,380,129,238,58,1885,556,3538,1322,6042,10241,9833,9344,1971,1774,1346,425,34.3,87,57.5,15.9,41.7,6220,33.8,7151,34.8
49079,ZCTA5 49079,5296,3617,1470,2147,2649,896,705,378,263,196,1691,815,661,372,58,20,568,1076,1476,497,1679,896,714,182,783,602,181,72119,94313,78289,101611,118859,131250,47139,13364,781,904,801,955,780,1025,862,746,798,636,942,1091,872,932,579,349,157,154,1705,611,3097,1124,5166,10603,10267,9822,3043,2731,2171,660,38.9,105.4,65.1,26.8,38.3,6857,36.7,6507,42.1
94502,ZCTA5 94502,4782,3895,1779,2116,3246,1520,446,157,203,102,1699,947,893,272,62,22,570,986,1876,463,887,590,560,30,297,234,63,194821,217716,231202,214500,239833,"250,000+",173448,13359,621,1279,754,686,304,393,539,1141,935,825,1052,1114,835,930,895,368,440,248,2033,667,3321,323,3998,10336,10038,9954,3716,3446,2881,1056,45.2,92.7,86.7,40.3,46.4,6428,43.5,6931,46
01507,ZCTA5 01507,4977,3789,1580,2209,2922,1236,471,111,396,233,1717,798,914,211,88,61,546,1096,1681,466,1188,450,420,30,738,702,36,119809,135655,150238,127688,150719,159744,116250,13359,768,798,1223,716,409,437,889,978,664,991,890,1011,1278,677,645,377,166,442,2021,486,3275,639,4093,10414,10084,9743,3585,2917,2307,985,43.5,99,71.8,29.7,42.1,6646,43.2,6713,44
