ZIP,Geographic Area Name,Number HH,Number Families,Families with Children <18,Families with No Own Children,Married Couple Families,Married Couple with Kids <18,Female Householder,Single Mom,Male Householder,Single Dad,2-Person Families,3-Person Families,4-Person Families,5-Person Families,6-Person Families,7+ Person Families,No Earners,1 Earner,2 Earners,3+ Earners,Non Family Households,Non-Family Female Householder,Single Woman,Single Woman Not Alone,Non-Family Male,Single Male,Single Male Not Alone,Median Income,Median Family Income,Median Family With Children,Median Family No Kids,Median Married,Median Married Kids,Media Married No Kids,Total Pop,Total Pop <5,Total Pop 5-9,Total Pop 10-14,Total Pop 15-19,Total Pop 20-24,Total Pop 25-29,Total Pop 30-34,Total Pop 35-39,Total Pop 40-44,Total Pop 45-49,Total Pop 50-54,Total Pop 55-59,Total Pop 60-64,Total Pop 65-69,Total Pop 70-74,Total Pop 75-79,Total Pop 80-84,Total Pop 85+,Total Pop 5-14,Total Pop 15-17,Total Pop <18,Total Pop 18-24,Total Pop 15-44,Total Pop 16+,Total Pop 18+,Total Pop 21+,Total Pop 60+,Total Pop 62+,Total Pop 65+,Total Pop 75+,Median Age,Males Per 100 Females,Age Dependency Ratio,Old-Age Dependency Ratio,Child Dependency Ratio,Total Pop Male,Median Age Male,Total Pop Female,Median Age Female,ZCTA5,latitude,longitude,area_land_meters,area_water_meters,area_land_sqmi,area_water_sqmi,wealth_score,population_score,children_score,area_score,composite_score,grade,Cluster_A_5mi,Cluster_A_10mi,Cluster_AB_5mi,Cluster_AB_10mi,Cluster_ABC_5mi,Cluster_ABC_10mi,Cluster_BC_5mi,Cluster_BC_10mi
92124,ZCTA5 92124,11475,8067,4143,3924,6913,3478,868,521,286,144,3398,1882,1740,622,371,54,1064,3138,3421,444,3408,1659,1291,368,1749,1033,716,108219.0,115448,97092,138088,122352,103554,93333,31032,3092,2649,2047,1263,1480,3495,3056,2295,1913,1468,1399,1337,1439,1582,1027,655,286,549,4696,670,8458,2073,13502,23106,22574,21795,5538,4977,4099,1490,32.4,93.6,68.0,22.2,45.8,15005,32.0,16027,33.3,92124,32.826521,-117.086015,27420658.0,0.0,10.587,0.0,0.2123146496886059,0.1653224538565544,0.1786872316186136,0.9978313569976625,0.3106554911975564,B,,,"A,B_5mi_C12","A,B_10mi_C15","A,B,C_5mi_C11","A,B,C_10mi_C13","B,C_5mi_C9","B,C_10mi_C11"
95204,ZCTA5 95204,11303,7144,3202,3942,4938,2205,1538,750,668,247,2685,1668,1741,575,296,179,930,2441,2756,1017,4159,2230,1923,307,1929,1379,550,71792.0,81149,70084,93048,92885,83693,55599,31028,1710,1796,2271,2152,2177,2080,2708,2359,1828,1829,1643,1544,1987,1378,1449,1016,520,581,4067,1216,6993,3113,13304,25001,24035,22527,6931,6110,4944,2117,36.7,97.4,62.5,25.9,36.6,15312,35.2,15716,38.3,95204,37.973736,-121.319246,13212047.0,683094.0,5.101,0.264,0.0099390545397979,0.1652910102820488,0.1374550871965647,0.9989749862883308,0.2276196452475581,D,,,,,,,,
2893,ZCTA5 02893,14350,8274,3097,5177,5552,1762,1862,1043,860,292,4461,1889,1334,375,144,71,1213,2690,3418,953,6076,2692,2050,642,3384,2422,962,73903.0,89776,79394,96270,107547,112052,55081,31025,1352,1475,1547,918,2118,2764,2599,1636,2167,2459,2015,2158,1940,2041,1673,980,629,554,3022,511,4885,2525,12202,26556,26140,25356,7817,6885,5877,2163,42.2,102.1,53.1,29.0,24.1,15673,41.3,15352,42.5,02893,41.679601,-71.521114,20296689.0,602096.0,7.837,0.232,0.0216670277837964,0.1652674276011697,0.1328542634300236,0.9984046308856206,0.2302539189064129,D,,,,,,,,
28031,ZCTA5 28031,13088,8880,3597,5283,7389,2727,1111,551,380,319,4838,1605,1615,602,202,18,1542,2761,3783,794,4208,2755,2410,345,1453,1122,331,115746.0,154858,184588,142462,174907,235655,68221,31021,1226,1685,2507,2356,1080,1011,1399,1711,2305,2481,2477,2241,2246,1837,2121,1591,472,275,4192,1492,6910,1944,9862,25145,24111,23150,8542,7586,6296,2338,45.4,86.6,74.1,35.3,38.8,14395,45.6,16626,45.3,28031,35.469921,-80.895439,36312920.0,30362509.0,14.02,11.723,0.254132013311333,0.1652359840266641,0.1547629480326001,0.9971157027222588,0.3179896412824182,B,,,,"A,B_10mi_C22",,"A,B,C_10mi_C21",,"B,C_10mi_C93"
8043,ZCTA5 08043,12360,8098,3509,4589,6658,2801,1031,493,409,215,3540,1779,1891,727,150,11,1003,2422,3501,1172,4262,2741,2270,471,1521,1307,214,112606.0,160453,151124,164323,174960,172819,92523,31011,1190,2307,1854,1700,1613,2054,1561,2493,1990,2140,1568,1720,2016,2197,1789,1284,638,897,4161,1117,6468,2196,11411,25252,24543,23798,8821,7978,6805,2819,41.5,94.6,74.8,38.4,36.5,15072,39.5,15939,44.6,08043,39.84857,-74.952843,29720489.0,387795.0,11.475,0.15,0.236687278121302,0.1651573750904003,0.1509070195425466,0.99764624164766,0.3107910644704488,B,,,"A,B_5mi_C76","A,B_10mi_C3","A,B,C_5mi_C93","A,B,C_10mi_C3",,"B,C_10mi_C25"
74063,ZCTA5 74063,11945,8430,3159,5271,6554,2200,1170,549,706,410,4201,1702,1447,696,249,135,1491,2662,3188,1089,3515,1689,1505,184,1826,1668,158,71569.0,88049,85388,90164,97901,98306,53222,31007,1640,2248,2461,1901,1859,1524,1672,2091,1809,1682,2176,1730,2163,1981,1733,1007,872,458,4709,1163,7512,2597,10856,24318,23495,22337,8214,7412,6051,2337,40.3,101.9,77.8,34.7,43.1,15648,39.7,15359,41.1,74063,36.150767,-96.19959,351604833.0,19979197.0,135.755,7.714,0.0087001450024167,0.1651259315158947,0.1355709403207431,0.9717384311765936,0.2225022838267367,D,,,,,,,,
97321,ZCTA5 97321,11406,8213,3195,5018,6644,2324,1079,669,490,202,4048,1616,1470,596,288,195,1289,2336,3538,1050,3193,1704,1359,345,1489,1109,380,95687.0,116694,114327,118669,130008,132578,53250,30996,1785,1824,2084,2543,1797,1527,1796,2152,2219,1854,2160,1754,2222,1863,1434,923,656,403,3908,1752,7445,2588,12034,24465,23551,22416,7501,6819,5279,1982,40.0,104.2,69.6,28.9,40.7,15814,39.0,15182,40.5,97321,44.65345,-123.139526,175059043.0,4651427.0,67.591,1.796,0.1426912670766735,0.1650394616860044,0.1371483656121286,0.9859481189216032,0.2719865633359156,C,,,,,,,,
95358,ZCTA5 95358,8263,6968,3353,3615,4701,2408,1548,705,719,240,2059,1357,1243,1399,349,561,787,2683,2204,1294,1295,565,406,159,730,473,257,74434.0,76770,70061,85213,93650,84198,41341,30994,2692,2535,2926,2274,2421,2021,2323,2386,1659,1721,1520,1928,1138,1286,782,533,487,362,5461,1554,9707,3141,13084,22295,21287,20139,4588,4153,3450,1382,31.3,114.0,73.8,19.3,54.4,16514,30.0,14480,32.6,95358,37.611634,-121.107858,308249107.0,7310809.0,119.016,2.823,0.0246170769512825,0.1650237398987517,0.1440715099465428,0.9752278972167864,0.23112636247918,D,,,,,,,,
67801,ZCTA5 67801,10412,7343,4121,3222,4855,2747,1927,1138,561,236,2455,1500,1873,650,757,108,482,2642,2905,1314,3069,1209,1023,186,1860,1372,488,71489.0,81160,78653,83851,96678,94398,43495,30993,2837,2585,2751,2326,2527,2243,2099,2304,1493,1728,1729,1704,1610,1062,735,588,257,415,5336,1546,9719,3307,12992,22465,21274,19752,4667,4029,3057,1260,31.0,109.5,70.1,16.8,53.4,16197,29.8,14796,31.7,67801,37.723603,-100.057186,980660201.0,1425609.0,378.635,0.55,0.0082556931504414,0.1650158790051253,0.1777232494961002,0.921106881392134,0.2273756754613297,D,,,,,,,,
85629,ZCTA5 85629,9584,7419,3765,3654,6251,3329,725,181,443,255,2537,1273,1581,1023,650,355,781,2479,3181,978,2165,1028,940,88,1137,819,318,106039.0,113283,116641,106779,116692,119654,48125,30989,2492,2947,2828,2314,1637,2194,2240,2234,1906,1955,1610,1120,1820,1151,900,888,563,190,5775,1461,9728,2490,12525,22047,21261,20182,5512,4875,3692,1641,32.9,100.4,76.4,21.0,55.4,15522,32.2,15467,33.7,85629,31.917852,-111.019046,596638824.0,0.0,230.364,0.0,0.2002033367222787,0.1649844354306197,0.1621242660590658,0.952015933261747,0.2945077247459032,C,,,,,,,,
80917,ZCTA5 80917,13493,7830,3054,4776,5481,1942,1270,778,1079,334,4010,1731,1332,483,226,48,1168,2202,3712,748,5663,2696,2220,476,2967,1924,1043,72805.0,83208,78889,85559,96537,106005,47962,30988,1712,1746,1807,1839,2146,2834,3548,1859,1923,1564,1430,1964,1425,1536,1370,1039,713,533,3553,1021,6286,2964,14149,25454,24702,23454,6616,6089,5191,2285,34.6,104.8,58.8,26.6,32.2,15860,33.4,15128,37.4,80917,38.886168,-104.745264,16886355.0,6031.0,6.52,0.002,0.0155669261154352,0.1649765745369933,0.1309701165542021,0.9986791769621446,0.2275366505583833,D,,,,,,,,
92679,ZCTA5 92679,10521,9065,3218,5847,8120,2995,564,159,381,64,4000,2008,1931,835,240,51,984,2627,4093,1361,1456,694,546,148,762,734,28,207652.0,228880,"250,000+",207329,241964,"250,000+",152559,30966,1145,1720,2334,2076,1702,1562,1156,1348,2229,1995,2676,3418,3062,1845,1187,826,399,286,4054,1387,6586,2391,10073,25332,24380,23235,7605,6195,4543,1511,45.5,98.4,56.1,22.9,33.2,15358,46.3,15608,44.8,92679,33.633018,-117.590565,58717924.0,60904.0,22.671,0.024,0.7647294121568693,0.1648036348772128,0.1381561651038471,0.9953122873023588,0.4913597138568547,A,A_5mi_C3,A_10mi_C4,"A,B_5mi_C4","A,B_10mi_C4","A,B,C_5mi_C4","A,B,C_10mi_C4",,
1876,ZCTA5 01876,11828,8203,2654,5549,6900,2176,893,336,410,142,3759,1810,1447,723,212,252,1124,1644,3589,1846,3625,2231,1945,286,1394,1075,319,126795.0,146656,151563,143847,155682,172744,80219,30962,1644,1325,1534,1398,1636,1974,1844,2032,1496,2028,2500,2562,2768,1908,1588,1381,475,869,2859,886,5389,2148,10380,26078,25573,24719,8989,7751,6221,2725,46.9,91.2,60.0,32.1,27.8,14765,45.4,16197,48.2,01876,42.611801,-71.227571,53008554.0,919871.0,20.467,0.355,0.3155163697172731,0.1647721913027073,0.1134431688721409,0.9957717402656532,0.3267838793630773,B,,,"A,B_5mi_C35","A,B_10mi_C40","A,B,C_5mi_C38","A,B,C_10mi_C37","B,C_5mi_C96","B,C_10mi_C24"
93940,ZCTA5 93940,13948,7578,2444,5134,6174,1869,873,341,531,234,4533,1467,1085,266,175,52,1220,2564,3274,520,6370,3770,2814,956,2600,1812,788,110669.0,149144,127000,162713,165546,152618,77434,30951,1729,1108,1206,932,1669,2921,2918,1924,1742,1538,1730,2015,2417,1634,1978,1350,955,1185,2314,620,4663,1981,12106,26707,26288,25704,9519,8458,7102,3490,42.9,88.4,61.3,37.0,24.3,14527,42.0,16424,44.9,93940,36.57469,-121.840854,53075238.0,1974297.0,20.492,0.762,0.2259259876553498,0.164685721472817,0.1042415213390588,0.9957665286848534,0.2926486756783815,C,,,,,,"A,B,C_10mi_C44",,"B,C_10mi_C9"
33325,ZCTA5 33325,10490,8029,3617,4412,5879,2764,1494,712,656,141,2682,2392,1902,778,201,74,557,2042,3582,1848,2461,957,653,304,1504,1248,256,96004.0,107739,101250,112737,115426,116268,70370,30947,1599,1937,2378,2321,1867,1839,1445,2715,2518,2108,2631,2205,2221,1357,841,452,311,202,4315,1280,7194,2908,12705,24639,23753,22645,5384,4555,3163,965,38.6,111.1,50.3,15.4,34.9,16288,38.5,14659,38.7,33325,26.109659,-80.319973,24312779.0,643325.0,9.387,0.248,0.1444524075401257,0.1646542778983115,0.1556392954167031,0.9980815128760442,0.2798932137751239,C,,,,,"A,B,C_5mi_C22","A,B,C_10mi_C27","B,C_5mi_C5","B,C_10mi_C4"
49024,ZCTA5 49024,12715,8261,3497,4764,6392,2403,1532,872,337,222,4248,1848,1425,547,183,10,1234,2328,3827,872,4454,2456,1981,475,1998,1410,588,86427.0,109671,109322,110313,130339,137102,52901,30937,2022,1812,1973,1588,2939,2533,1921,2186,1702,1844,1728,2048,1672,1518,1286,940,526,699,3785,970,6777,3557,12869,24728,24160,23214,6641,5880,4969,2165,36.5,93.5,61.2,25.9,35.3,14948,35.1,15989,38.1,49024,42.206513,-85.617997,44431307.0,464433.0,17.155,0.179,0.0912459652105313,0.1645756689620476,0.1503812111120848,0.9964621704899864,0.2594349105232189,C,,,,,,,,
98029,ZCTA5 98029,12193,8776,4642,4134,7137,3640,1234,784,405,218,4012,2255,1815,499,138,57,793,3309,4104,570,3417,1984,1417,567,1433,869,564,164058.0,189184,201500,180217,211719,"250,000+",-,30930,1617,2220,2459,1872,777,1940,3548,2851,2969,2193,2160,1686,1139,999,835,667,447,551,4679,1347,7643,1302,13957,24207,23287,22695,4638,4229,3499,1665,36.8,92.3,56.3,17.7,38.6,14849,37.4,16081,36.2,98029,47.557107,-122.007722,23182613.0,42596.0,8.951,0.016,0.522536486719223,0.1645206427066629,0.2005520988519849,0.9981724028451896,0.4256833889754345,A,A_5mi_C12,A_10mi_C22,"A,B_5mi_C20","A,B_10mi_C23","A,B,C_5mi_C18","A,B,C_10mi_C22",,
2886,ZCTA5 02886,13121,7293,2804,4489,5519,1984,1139,644,635,176,3345,1794,1285,569,199,101,966,2055,2932,1340,5828,3984,3178,806,1844,1498,346,91037.0,119273,116188,122821,131409,134303,77852,30925,1391,2100,1305,1712,1694,2041,2337,2124,2173,1442,1823,2016,2227,2198,1691,975,627,1049,3405,1049,5845,2357,12081,25924,25080,24161,8767,7873,6540,2651,41.5,91.0,66.8,35.3,31.5,14732,40.2,16193,44.3,02886,41.705428,-71.454379,38635923.0,5646656.0,14.917,2.18,0.1168575031806085,0.1644813382385309,0.1200157742529138,0.9969287112031684,0.2593404327172686,C,,,,,"A,B,C_5mi_C132","A,B,C_10mi_C37","B,C_5mi_C106","B,C_10mi_C24"
91792,ZCTA5 91792,9475,7438,2552,4886,4824,1619,1802,643,812,290,2503,1874,1768,626,455,212,884,1929,3088,1537,2037,1325,1082,243,712,468,244,96383.0,100711,98125,104786,116654,124315,62407,30921,1564,1433,1849,1704,1758,2592,2431,1926,2225,2096,2043,2368,2008,1574,1404,903,479,564,3282,1021,5867,2441,12636,25756,25054,24072,6932,6218,4924,1946,40.5,86.7,53.6,24.5,29.1,14356,37.9,16565,42.9,91792,34.024199,-117.89988,9938181.0,1425.0,3.837,0.001,0.1465579981888586,0.1644498946640254,0.1089737972132153,0.9992384838135596,0.2667631900349042,C,,,,,"A,B,C_5mi_C4","A,B,C_10mi_C4","B,C_5mi_C3","B,C_10mi_C3"
91607,ZCTA5 91607,13929,6805,2768,4037,5063,1994,1282,626,460,148,3362,1761,1138,436,53,55,814,1692,3709,590,7124,4103,2802,1301,3021,2186,835,84925.0,111648,107946,113054,136505,161719,73701,30918,1287,1556,1739,1074,1543,2861,3384,3179,2012,1662,2041,1844,2340,1568,795,712,723,598,3295,616,5198,2001,14053,26127,25720,25108,6736,5898,4396,2033,38.2,92.9,45.0,20.6,24.4,14894,38.3,16024,38.1,91607,34.165783,-118.399795,6318334.0,58182.0,2.44,0.022,0.0829013816896948,0.1644263119831462,0.1184383489615283,0.9995297069486424,0.2473617067187773,D,,,,,,,,
63146,ZCTA5 63146,14800,7842,3253,4589,6229,2396,1161,669,452,188,4261,1571,1277,404,317,12,954,2548,3849,491,6958,4249,3789,460,2709,2058,651,85724.0,117928,117583,118848,138287,144924,82074,30917,1911,1620,1212,1260,2266,2898,2064,2433,1986,1376,1514,1692,1803,1801,1543,1426,1102,1010,2832,797,5540,2729,12907,25902,25377,24707,8685,7849,6882,3538,39.2,87.2,67.2,37.2,30.0,14405,37.5,16512,42.1,63146,38.697692,-90.472081,36107137.0,2969528.0,13.941,1.147,0.0873403445612982,0.1644184510895198,0.1396897730260275,0.9971321713175856,0.2549295684198044,D,,,,,,,,
33558,ZCTA5 33558,11179,8281,4116,4165,6869,3447,1021,493,391,176,3096,2132,2003,780,181,89,1008,2372,3910,991,2898,1504,1316,188,1394,1161,233,107427.0,145152,171584,106842,170068,186830,65099,30912,1649,2139,2548,2630,1414,1238,1427,2144,2448,2343,2292,2070,2084,1586,1458,678,433,331,4687,1640,7976,2404,11301,23890,22936,21662,6570,5713,4486,1442,40.4,103.3,67.5,24.3,43.2,15709,39.5,15203,41.2,33558,28.165344,-82.510685,44989963.0,4203773.0,17.371,1.623,0.2079145763540503,0.1643791466213879,0.1775041626500745,0.9964171424318778,0.3083597512079992,B,,,,"A,B_10mi_C70",,"A,B,C_10mi_C30",,"B,C_10mi_C72"
76049,ZCTA5 76049,12334,9553,2583,6970,8805,2349,430,131,318,103,5686,1742,1335,631,52,107,2032,2764,3843,914,2781,1796,1621,175,985,843,142,103239.0,115524,120602,114474,120629,128074,54224,30911,1338,1999,1255,1535,1083,1338,1607,1819,1810,1512,1657,2942,2131,2347,2924,1499,1145,970,3254,1164,5756,1454,9192,25844,25155,24561,11016,9946,8885,3614,50.5,91.3,90.0,54.6,35.4,14751,50.5,16160,50.5,76049,32.459806,-97.706976,261600778.0,18000946.0,101.005,6.95,0.1846475219031428,0.1643712857277615,0.110332135658575,0.978982528488064,0.2774479097824344,C,,,,,,,,
40241,ZCTA5 40241,13165,8103,3281,4822,6628,2685,1046,415,429,181,3989,1665,1488,766,142,53,1065,2129,3932,977,5062,2825,2368,457,2237,1726,511,95775.0,131744,139688,128208,147534,155865,77339,30910,2048,1817,1630,1650,1414,2301,2222,1822,1841,1579,1563,2423,1919,1864,1921,1439,702,755,3447,1062,6557,2002,11250,25001,24353,23536,8600,7878,6681,2896,41.4,94.6,74.9,37.8,37.1,15024,40.1,15886,42.6,40241,38.299974,-85.575689,37362843.0,286687.0,14.426,0.111,0.1431801641138463,0.1643634248341351,0.1409166593637718,0.997031066650073,0.2748154002133157,C,,,,,,"A,B,C_10mi_C100",,"B,C_10mi_C101"
